ASIN,ISBN,Title,AMS Spend,AMS Sales,AMS Units,Period
1452180733,9781452180731,100 Cookies,901.74,7102.33,399,202306
1452182272,9781452182278,LEGO Minifigure Puzzle,404.2,2799.32,196,202306
1452182574,9781452182575,Construction Site Mission: Demolition! hc,428.97,3384.12,217,202306
1452182825,9781452182827,The Rainbow Atlas,301.65,1557.18,82,202306
1568989695,9781568989693,"Thinking with Type, 2nd revised ed.",141.12,969.57,63,202306
1616893990,9781616893996,Kaufmann Mercantile Gde,842.71,4381.26,276,202306
1616898062,9781616898069,Architecture of Trees,2169.14,15638.3,171,202306
1616898097,9781616898090,Stamp Bugs,350.96,1164.59,50,202306
1616899948,9781616899943,The You Kind of Kind,7.45,74.83,7,202306
1648960650,9781648960659,The Third Act,12.23,43.38,2,202306
1648961444,9781648961441,The Grief Deck,294.19,986.54,55,202306
1648961711,9781648961717,Mamacita,97.81,394.13,42,202306
1743792476,9781743792476,Paris (HG F17),190.85,967.56,44,202306
1743793456,9781743793459,This is Home,1404.71,10685.77,391,202306
1743796633,9781743796634,Take One Fish,0.2,0,0,202306
1784881112,9781784881115,365 Days of Art,358.14,1514.01,109,202306
1784881953,9781784881955,365 Days of Drawing,120.75,959.4,60,202306
1784882771,9781784882778,Bitter Honey,56.82,399.84,16,202306
1784882887,9781784882884,Pasta Grannies: The Official Cookbook,780.31,3886.56,144,202306
1787130355,9781787130357,Crystals,14.84,44.75,4,202306
1787131718,9781787131712,Little Book of House Plants and Other Greenery,348.98,1884.99,142,202306
1787134199,9781787134195,Chinese Takeout Cookbook,102.62,477.69,25,202306
1787136302,9781787136304,Ahead of the Curve,141.22,718.26,30,202306
1787136612,9781787136618,How to Make Anything Gluten-Free,257.77,1483.44,57,202306
1797200100,9781797200101,After the Rain,99.1,304.29,23,202306
1797201867,9781797201863,Heroes: The Greek Myths Reimagined,106.39,916.37,53,202306
1797202642,9781797202648,Everyone Poops hc,19.25,314.79,21,202306
1797203983,9781797203980,Intuitive Eating for Every Day pb,35.47,262.78,23,202306
1797204726,9781797204727,"Construction Site: Road Crew, Coming Through! hc",340.87,2658.6,211,202306
1797205099,9781797205090,"Dolly Parton, Songteller: My Life in Lyrics",513.59,4525.47,181,202306
1797207601,9781797207605,Mix It Up! bb,73.64,271.66,34,202306
1797208012,9781797208015,Men in Blazers Present Gods of Soccer,498.38,2472.03,145,202306
1797209922,9781797209920,Masa,317.13,1880.2,79,202306
1797210726,9781797210728,LEGO Rainbow Bricks Puzzle,1073.45,4978.31,365,202306
1797211676,9781797211671,Becoming the One,3.96,83.28,4,202306
1797212575,9781797212579,Wild Unknown Alchemy Deck and Guidebook (Official,525.98,2683.39,83,202306
1797213008,9781797213002,Cork One Line a Day,1.08,0,0,202306
1797213016,9781797213019,Luxe One Line a Day,0,0,0,202306
1797216228,9781797216225,Stay Curious and Keep Exploring,5.12,17.99,1,202306
1797216260,9781797216263,How We Heal,527.73,3053.75,177,202306
1797221302,9781797221304,Manifest,421.01,5411.39,362,202306
2408012856,9782408012854,My Big Book of Sounds,417.69,1855.256667,116.3333333,202306
2408033586,9782408033583,Crack-Crack! Who Is That?,3.32,19.98,2,202306
2848019425,9782848019420,The Ultimate Book of Vehicles,1271.146667,7433.876667,365.3333333,202306
2848019840,9782848019840,Ultimate Construction Site Bk,856.44,4631.11,230,202306
081182778X,9780811827782,Enemy Pie hc,35.38,258.09,21,202306
145211384X,9781452113845,Bar Book hc,3.64,52.17,3,202306
145213295X,9781452132952,Letters to My Baby,17.54,154.83,12,202306
174379553X,9781743795538,Whole Fish Cookbook,284.83,2106.14,87,202306
174379570X,9781743795705,Still: The Slow Home,973.73,7523.88,216,202306
179721876X,9781797218762,Nouveau One Line a Day,1.51,0,0,202306
B00T3CV2VW,9791027600793,Ultimate Book of Cities,94.33,823.22,41,202306
B01AGIOSQ2,9791027601974,Ultimate Book of Space,486.13,2186.39,132,202306
B01N1YE568,9791027603039,Ultimate Bk of Airplanes & Airports,198.6,1060.33,51,202306
B077Z81R1P,9791027604272,Ultimate Spotlight: Firefighters,357.86,1961.49,151,202306
B078X9MFG5,9791027605620,Ultimate Book of Planet Earth,245.3266667,1482.18,97,202306
B07SVKRG3R,9791036313585,Ultimate Spotlight: Trains,337.13,1483.65,135,202306
B08CG7LM5B,9791036325199,The Pop-Up Guide: Space,97.1,644.0266667,43.33333333,202306
B08RC8VVDF,9791027610006,The Ultimate Book of Animals,639.0166667,2770.73,144,202306
B09C5XY3FJ,9791036338793,The Ultimate Book of Water,40.38,568.11,29,202306
1452180733,9781452180731,100 Cookies,1099.43,6672.97,373,202307
1784881112,9781784881115,365 Days of Art,332.04,1444.56,104,202307
1784881953,9781784881955,365 Days of Drawing,170.79,655.59,41,202307
1452164916,9781452164915,After Dinner Amusements: Truth or Dare for Couples,159.3,1472.04,162,202307
1797200100,9781797200101,After the Rain,96.84,436.59,33,202307
1787136302,9781787136304,Ahead of the Curve,62.17,775.17,33,202307
1616898062,9781616898069,Architecture of Trees,3065.83,18711.45,232,202307
145211384X,9781452113845,Bar Book hc,2.5,17.39,1,202307
1797211676,9781797211671,Becoming the One,42,358.02,18,202307
1784882771,9781784882778,Bitter Honey,67.01,299.88,12,202307
811836037,9780811836036,Camping Spree with Mr Magee hc,1.87,10.99,1,202307
1452174792,9781452174792,Canvas One Line A Day,701.84,2924.8,191,202307
1452164606,9781452164601,Celestial One Line a Day,1024.37,4715.39,306,202307
1787134199,9781787134195,Chinese Takeout Cookbook,96.26,265.86,14,202307
1452182574,9781452182575,Construction Site Mission: Demolition! hc,550.72,3777.99,241,202307
1797204726,9781797204727,"Construction Site: Road Crew, Coming Through! hc",307.85,2381.4,190,202307
1797213008,9781797213002,Cork One Line a Day,38.72,180.62,11,202307
2408033586,9782408033583,Crack-Crack! Who Is That?,3.42,19.98,2,202307
1787130355,9781787130357,Crystals,20.2,65.7,6,202307
1797205099,9781797205090,"Dolly Parton, Songteller: My Life in Lyrics",217.59,1623.7,65,202307
1646140052,9781646140053,Elatsoe,0.09,0,0,202307
081182778X,9780811827782,Enemy Pie hc,26.31,147.48,12,202307
1646140001,9781646140008,Everything Sad Is Untrue,26.78,45.87,3,202307
1452174032,9781452174037,Field Guide to Dumb Birds of North America pb,681.01,3679.26,318,202307
1452164614,9781452164618,Floral One Line a Day,231.4,1332.06,83,202307
1452172897,9781452172897,Floret Farm?s A Year in Flowers,91.92,425.29,19,202307
1452145768,9781452145761,Floret Farm's Cut Flower Garden* hc,681.89,6938.44,358,202307
1452179611,9781452179612,From Crook to Cook hc,840.16,5139.2,366,202307
1452128308,9781452128306,Goodnight Darth Vader hc*,652.71,2840.75,275,202307
811877825,9780811877824,"Goodnight, Goodnight, Construct hc",1317.92,9815.4,862,202307
1452111731,9781452111735,"Goodnight, Goodnight, Construction Site bb",1034.58,5728.29,1368,202307
1797201867,9781797201863,Heroes: The Greek Myths Reimagined,82.78,985.53,57,202307
1452169500,9781452169507,History as They Saw It hc,181.32,1906.44,61,202307
1787136612,9781787136618,How to Make Anything Gluten-Free,119.58,946.19,37,202307
1797216260,9781797216263,How We Heal,418,2652.4,152,202307
1452126992,9781452126999,I Wish You More,1183.79,6561.54,838,202307
1797203983,9781797203980,Intuitive Eating for Every Day pb,133.34,702.93,55,202307
811876659,9780811876650,Ivy & Bean Boxed Set 2 (Bk 4-6),522.17,1709.05,95,202307
1452117322,9781452117324,Ivy & Bean Boxed Set 3 (Books 7-9),172.18,727.65,45,202307
811864952,9780811864954,Ivy & Bean Treasure Box (Bk 1-3),3118.48,12648.42,1064,202307
811868958,9780811868952,Just Between Us: Mother & Daughter,746.66,4060.9,267,202307
1616893990,9781616893996,Kaufmann Mercantile Gde,1381.68,5996.25,379,202307
1452182272,9781452182278,LEGO Minifigure Puzzle,788.25,4401.83,313,202307
1797210726,9781797210728,LEGO Rainbow Bricks Puzzle,1217.34,4832.77,387,202307
1681528703,9781681528700,Little Animal Friends: Little Otter,0.48,0,0,202307
1681528711,9781681528717,Little Animal Friends: Little Walrus,0,0,0,202307
1787131718,9781787131712,Little Book of House Plants and Other Greenery,289.12,1608.09,122,202307
1681525631,9781681525631,Little Hippo,0.41,0,0,202307
1681525658,9781681525655,Little Monkey,0,0,0,202307
1681524147,9781681524146,Little Panda,0.25,0,0,202307
1681527413,9781681527413,Little Penguin,0.25,0,0,202307
1681524139,9781681524139,Little Tiger,0.75,0,0,202307
1681527421,9781681527420,Little Zebra,0,0,0,202307
1797213016,9781797213019,Luxe One Line a Day,81.49,532.24,34,202307
1648961711,9781648961717,Mamacita,283.54,869.87,137,202307
1797221302,9781797221304,Manifest,618.66,5311.14,348,202307
1797209922,9781797209920,Masa,314.97,1499.4,63,202307
1797208012,9781797208015,Men in Blazers Present Gods of Soccer,386.48,2341.6,154,202307
1452164622,9781452164625,Modern One Line a Day,326.66,2065.12,134,202307
1452180725,9781452180724,Mom's Floral One Line a Day,34.08,164.7,11,202307
811874907,9780811874908,Mom's One Line a Day hc,194.73,874.5,59,202307
1452171602,9781452171609,Murder Most Puzzling,72.73,417.2,28,202307
2408012856,9782408012854,My Big Book of Sounds,290.65,1534.08,97,202307
1452178917,9781452178912,Mythos hc,478.18,2653.98,143,202307
1452174474,9781452174471,Nordic Tales hc,608.26,4348.61,259,202307
179721876X,9781797218762,Nouveau One Line a Day,242.49,1695.5,110,202307
1452152632,9781452152639,Nurture* pb,440.97,3508.92,228,202307
811870197,9780811870191,One Line a Day,630.76,3204.73,209,202307
1743792476,9781743792476,Paris (HG F17),162.98,925.57,43,202307
1784882887,9781784882884,Pasta Grannies: The Official Cookbook,608.97,3319.77,124,202307
811826023,9780811826020,Peek-A Who? bb,1478.37,7277.72,1214,202307
1452164150,9781452164151,Platters and Boards* hc,284.85,1346.73,97,202307
1452101248,9781452101248,Plenty,380.01,2101.58,109,202307
1452178593,9781452178592,Press Here bb,240.49,1199.48,157,202307
811879542,9780811879545,Press Here hc,95.96,1035.76,88,202307
1452174806,9781452174808,Rainbow One Line a Day,82.67,632.32,39,202307
1797213717,9781797213712,Snoop Dogg Presents Goon with the Spoon,69.09,269.4,12,202307
1616898097,9781616898090,Stamp Bugs,647.42,1386.25,61,202307
1452159254,9781452159256,Star Wars: Secrets of the Galaxy Deluxe Box Set,1579.52,5107.38,82,202307
1797216228,9781797216225,Stay Curious and Keep Exploring,7.07,17.99,1,202307
174379570X,9781743795705,Still: The Slow Home,776.22,7630.35,215,202307
1743796633,9781743796634,Take One Fish,24.49,238.15,14,202307
1452174466,9781452174464,Tales of Japan hc,154.02,703.56,44,202307
1452178739,9781452178738,Tartine *,141.29,1004.09,41,202307
811870413,9780811870412,Tartine Bread,1707.54,8163.87,367,202307
1648961444,9781648961441,The Grief Deck,178.69,395.12,22,202307
1646140893,9781646140893,The Last Cuentista,0.28,0,0,202307
B08CG7LM5B,9791036325199,The Pop-Up Guide: Space,77.36,446.7,30,202307
1452182825,9781452182827,The Rainbow Atlas,427.69,2639.61,139,202307
1648960650,9781648960659,The Third Act,7.15,18.1,1,202307
B08RC8VVDF,9791027610006,The Ultimate Book of Animals,292.29,1367.61,70,202307
2848019425,9782848019420,The Ultimate Book of Vehicles,1040.57,6207,301,202307
B09C5XY3FJ,9791036338793,The Ultimate Book of Water,22.8,235.08,12,202307
1616899948,9781616899943,The You Kind of Kind,21.27,39.93,4,202307
1452150133,9781452150130,They All Saw a Cat* hc,176.64,1605.56,165,202307
1568989695,9781568989693,"Thinking with Type, 2nd revised ed.",303.38,1389.15,93,202307
1743793456,9781743793459,This is Home,879.61,8333.85,306,202307
1452170339,9781452170336,Tiny T. Rex and the Impossible Hug* hc,7.48,64.82,7,202307
1452145032,9781452145037,TouchThinkLearn: ABC* bb,336.1,2335.2,122,202307
811843513,9780811843515,Ultimate Bar Book hc,294.97,1700.52,83,202307
B01N1YE568,9791027603039,Ultimate Bk of Airplanes & Airports,496.21,3075.45,150,202307
B00T3CV2VW,9791027600793,Ultimate Book of Cities,44.92,454.46,23,202307
B078X9MFG5,9791027605620,Ultimate Book of Planet Earth,137.98,914.39,61,202307
B01AGIOSQ2,9791027601974,Ultimate Book of Space,945.81,4756.65,286,202307
2848019840,9782848019840,Ultimate Construction Site Bk,858.62,5218.77,271,202307
B077Z81R1P,9791027604272,Ultimate Spotlight: Firefighters,226.97,1234.05,96,202307
B07SVKRG3R,9791036313585,Ultimate Spotlight: Trains,257.62,1505.63,138,202307
1568462891,9781568462899,What To Do With a Box,3.31,24,2,202307
1568463200,9781568463209,What to Do with a Box BB,10.09,0,0,202307
1682772950,9781682772959,What to Do with a Box pb,5.82,0,0,202307
1568463650,9781568463650,What to Do with a Stick,5,8.99,1,202307
1568463227,9781568463223,What to Do with a String,2.98,56.97,3,202307
174379553X,9781743795538,Whole Fish Cookbook,199.82,1861.24,76,202307
1797212575,9781797212579,Wild Unknown Alchemy Deck and Guidebook (Official,796.74,3039.02,94,202307
 SB ,#N/A,#N/A,104.81,1104.58,70,202307
811826023,9780811826020,Peek-A Who? bb,1063.56,5805.67,925,202308
811836037,9780811836036,Camping Spree with Mr Magee hc,1.45,0,0,202308
811843513,9780811843515,Ultimate Bar Book hc,115.72,1040.52,80,202308
811864952,9780811864954,Ivy & Bean Treasure Box (Bk 1-3),2359.61,10742.82,903,202308
811868958,9780811868952,Just Between Us: Mother & Daughter,685.67,3968.03,263,202308
811870197,9780811870191,One Line a Day,609.39,3510.49,233,202308
811870413,9780811870412,Tartine Bread,1577.28,9092.66,415,202308
811874907,9780811874908,Mom's One Line a Day hc,221.46,1513.3,99,202308
811876659,9780811876650,Ivy & Bean Boxed Set 2 (Bk 4-6),398.33,1816.99,101,202308
811877825,9780811877824,"Goodnight, Goodnight, Construct hc",1307.87,11331.6,996,202308
811879542,9780811879545,Press Here hc,44.87,1035.76,88,202308
898128870,9780898128871,Seedlings: Sharks,20.81,10.99,1,202308
1452101248,9781452101248,Plenty,248.41,1774.68,92,202308
1452111731,9781452111735,"Goodnight, Goodnight, Construction Site bb",715.93,4001.45,959,202308
1452117322,9781452117324,Ivy & Bean Boxed Set 3 (Books 7-9),136.65,614.46,38,202308
1452126992,9781452126999,I Wish You More,1130.06,8730.45,1119,202308
1452128308,9781452128306,Goodnight Darth Vader hc*,568.06,2716.79,263,202308
1452145032,9781452145037,TouchThinkLearn: ABC* bb,349.78,2568.72,133,202308
1452145768,9781452145761,Floret Farm's Cut Flower Garden* hc,268.34,3020.95,156,202308
1452150133,9781452150130,They All Saw a Cat* hc,128.51,1145.43,118,202308
1452152632,9781452152639,Nurture* pb,434.14,3954.79,257,202308
1452159254,9781452159256,Star Wars: Secrets of the Galaxy Deluxe Box Set,1375.4,4283.25,68,202308
1452164150,9781452164151,Platters and Boards* hc,219.91,1234.6,85,202308
1452164606,9781452164601,Celestial One Line a Day,741.64,4233.35,277,202308
1452164614,9781452164618,Floral One Line a Day,469.9,3004.38,195,202308
1452164622,9781452164625,Modern One Line a Day,672.07,2669.01,175,202308
1452164916,9781452164915,After Dinner Amusements: Truth or Dare for Couples,74.91,1011.53,107,202308
1452169500,9781452169507,History as They Saw It hc,146.8,1820.58,58,202308
1452170339,9781452170336,Tiny T. Rex and the Impossible Hug* hc,1.19,9.26,1,202308
1452171602,9781452171609,Murder Most Puzzling,37.72,363.79,25,202308
1452172897,9781452172897,Floret Farm?s A Year in Flowers,626.51,3379.5,151,202308
1452174032,9781452174037,Field Guide to Dumb Birds of North America pb,696.24,4050.65,346,202308
1452174466,9781452174464,Tales of Japan hc,198.48,703.56,44,202308
1452174474,9781452174471,Nordic Tales hc,186.21,1527.89,91,202308
1452174792,9781452174792,Canvas One Line A Day,859.25,3682.15,242,202308
1452174806,9781452174808,Rainbow One Line a Day,152.5,1283.28,79,202308
1452178593,9781452178592,Press Here bb,311.41,2490.64,326,202308
1452178739,9781452178738,Tartine *,75.86,587.76,24,202308
1452178917,9781452178912,Mythos hc,409.83,2859.57,153,202308
1452179611,9781452179612,From Crook to Cook hc,541.51,3055.36,217,202308
1452180725,9781452180724,Mom's Floral One Line a Day,20.22,143.94,9,202308
1452180733,9781452180731,100 Cookies,950.77,7639.03,427,202308
1452182272,9781452182278,LEGO Minifigure Puzzle,1022.19,6541.1,615,202308
1452182574,9781452182575,Construction Site Mission: Demolition! hc,535.09,3481.34,221,202308
1452182825,9781452182827,The Rainbow Atlas,262.99,1158.39,61,202308
1568462891,9781568462899,What To Do With a Box,70.37,259.4,15,202308
1568463200,9781568463209,What to Do with a Box BB,86.63,298.84,30,202308
1568463227,9781568463223,What to Do with a String,8.16,27.98,2,202308
1568463650,9781568463650,What to Do with a Stick,12.46,8.99,1,202308
1568989695,9781568989693,"Thinking with Type, 2nd revised ed.",601.83,5061,330,202308
