PERIOD,ISBN,PT,qty
202305,9781452152004,BK,820
202311,9780811865845,BK,820
202103,9781452156118,BK,820
202111,9781452118697,BK,820
202504,9781452163864,FT,820
202202,9781452135366,BK,820
202312,9781452180397,FT,820
202503,9780811873444,BK,821
202205,9781452133508,BK,821
202503,9780811843515,BK,821
202204,9780811868570,BK,821
202208,9781452163741,BK,821
202108,9780811876650,BK,821
202306,9781452171388,FT,821
202303,9781452178240,FT,821
202307,9781452153810,FT,821
202409,9781452156101,BK,822
202206,9781452153216,BK,822
202002,9781452170787,BK,822
202407,9781452179698,FT,822
202005,9781452177083,FT,822
202402,9781452152639,BK,822
202205,9781452101286,BK,822
202409,9780811874557,BK,822
202002,9781452161242,FT,823
202410,9781452164618,FT,823
202211,9781452170343,BK,823
202403,9781452108162,BK,823
202107,9780811877886,FT,823
202501,9781452145037,BK,823
202003,9781452168661,FT,823
202103,9781452167916,BK,824
202204,9781452161358,BK,824
202404,9781452178257,FT,824
202208,9781452142364,BK,824
202111,9781452163734,BK,824
202502,9781452168364,FT,824
202108,9781452182216,BK,825
202302,9781452151755,BK,825
202301,9781452154787,FT,825
202210,9781452134345,FT,825
202306,9780811873444,BK,826
202212,9781452142371,BK,826
202411,9781452112510,BK,826
202106,9781452137339,BK,826
202506,9781452174617,BK,826
202410,9781452172576,FT,826
202304,9781452163734,BK,826
202502,9781452161242,FT,827
202205,9781452102276,BK,827
202308,9781452169101,BK,827
202103,9781452142319,BK,827
202506,9781452174136,BK,827
202501,9781452170794,BK,827
202304,9781452161372,BK,827
202201,9781452170770,BK,827
202503,9781452167473,FT,828
202304,9781452129174,BK,828
202106,9781452111483,BK,828
202211,9781452164908,FT,828
202005,9781452168661,FT,828
202207,9781452128719,BK,828
202402,9781452119366,BK,828
202503,9781452161372,BK,828
202002,9780811868655,BK,828
202301,9781452172637,BK,828
202405,9781452142319,BK,828
202004,9781452119366,BK,828
202104,9781452167664,BK,828
202112,9781452144382,BK,828
202303,9780811862509,BK,828
202504,9781452161242,FT,828
202207,9781452163734,BK,829
202409,9781452141251,BK,829
202112,9781452135366,BK,829
202109,9781452173900,BK,829
202504,9781452118949,BK,829
202308,9781452153810,FT,829
202503,9781452180298,BK,829
202505,9781452171258,FT,829
202303,9781452173764,FT,829
202004,9781452158358,FT,829
202001,9781452164755,BK,829
202307,9781452101248,BK,830
202204,9781452118697,BK,830
202410,9781452177137,BK,830
202001,9781452181929,BK,830
202110,9781452173771,FT,830
202005,9781452106977,BK,830
202403,9781452125787,BK,830
202401,9781452179568,FT,830
202107,9781452142685,BK,830
202309,9781452170343,BK,830
202201,9781452144818,FT,830
202203,9781452153216,BK,830
202111,9781452163710,FT,831
202501,9780811874908,FT,831
202003,9781452162799,FT,831
202312,9781616893439,BK,831
202109,9781452144955,FT,831
202502,9781452110875,BK,832
202202,9781452156118,BK,832
202007,9780811871457,FT,832
202307,9780811843515,BK,832
202408,9781452178912,BK,832
202107,9781452173771,FT,832
202402,9780811850742,FT,833
202204,9781452176383,FT,833
202410,9781452138732,FT,833
202408,9781452117249,BK,833
202310,9781452172637,BK,833
202304,9781452106557,BK,833
202303,9781452172743,FT,833
202503,9781452178912,BK,833
202210,9781452161242,FT,833
202506,9781452102511,BK,834
202008,9781452144382,BK,834
202010,9781452181721,BK,834
202302,9781452182797,BK,834
202503,9781452175546,FT,834
202103,9781452171258,FT,834
202305,9781452152172,BK,834
202212,9781452153186,BK,834
202112,9781452163734,BK,834
202305,9781452170794,BK,835
202002,9780811876667,BK,835
202505,9781452170817,BK,835
202009,9781452113845,BK,835
202406,9781452178240,FT,835
202003,9780811876445,FT,835
202308,9781452131474,BK,835
202410,9781452112497,BK,835
202307,9780811836036,BK,835
202505,9781452117119,FT,835
202110,9781452153186,BK,835
202012,9781452144955,FT,836
202007,9780811868570,BK,836
202311,9781452172736,FT,836
202107,9781452163864,FT,836
202301,9781452161228,FT,836
202206,9781452164618,FT,836
202212,9780811868846,FT,836
202012,9781452128245,BK,836
202408,9781452168494,FT,836
202308,9781452125374,FT,836
202210,9781452163741,BK,836
202412,9781452170794,BK,836
202412,9781452152639,BK,836
202202,9781452182674,FT,836
202203,9781452172637,BK,837
202104,9781452152172,BK,837
202504,9781452176703,FT,837
202407,9781452164625,FT,837
202402,9781452174464,BK,837
202308,9781452128306,BK,837
202006,9781452145167,BK,837
202106,9780811850742,FT,837
202209,9781452164953,FT,837
202312,9781452151755,BK,837
202202,9781452168678,FT,837
202410,9781452172897,BK,837
202212,9781452170343,BK,838
202504,9781452163741,BK,838
202001,9780811877541,FT,838
202407,9781452110585,BK,838
202307,9781452163734,BK,838
202408,9781452102108,FT,838
202201,9781452169774,FT,838
202310,9781452169460,BK,838
202312,9780811827782,BK,838
202405,9781452172521,FT,838
202204,9781452141237,BK,839
202012,9781452172743,FT,839
202306,9781452109206,BK,839
202403,9780811876650,BK,839
202502,9780811874908,FT,839
202107,9781452149226,FT,839
202506,9781452112510,BK,839
202109,9781452129136,BK,839
202108,9781452164618,FT,839
202211,9781452142371,BK,839
202206,9781452112411,BK,839
202302,9781452145693,BK,839
202205,9781452178240,FT,839
202411,9781452149226,FT,839
202205,9781452174921,BK,839
202208,9781452164601,FT,839
202005,9781452137353,BK,840
202309,9781452145426,BK,840
202305,9781452164885,FT,840
202107,9781452153186,BK,840
202104,9781452145693,BK,840
202312,9781452110875,BK,840
202205,9781452108162,BK,840
202306,9781452152172,BK,840
202211,9781452178912,BK,840
202012,9780811856751,FT,841
202506,9781452164892,FT,841
202202,9781452164908,FT,841
202104,9781452180298,BK,841
202411,9781452110745,BK,841
202102,9781452112497,BK,841
202008,9781452170817,BK,841
202011,9781452102276,BK,841
202109,9781452153216,BK,841
202106,9781452172583,FT,841
202310,9781616898090,FT,842
202201,9781452145686,BK,842
202105,9781452128719,BK,842
202310,9781452117324,BK,842
202102,9781452174945,BK,842
202007,9781452112497,BK,842
202208,9781452174945,BK,843
202007,9781452174464,BK,843
202103,9780811873444,BK,843
202207,9781452167916,BK,843
202202,9780811876667,BK,843
202002,9781452164892,FT,843
202007,9781452159256,BK,843
202003,9781452117263,BK,843
202003,9781452168920,BK,844
202209,9781452176383,FT,844
202209,9781452168647,FT,844
202504,9780811834155,BK,844
202204,9781452170817,BK,844
202306,9780811824996,BK,844
202009,9781452168661,FT,844
202310,9781452127750,BK,844
202101,9781452111902,BK,844
202403,9781616891473,FT,844
202411,9780811873406,BK,844
202205,9780811822176,FT,845
202010,9781452156118,BK,845
202212,9781452106311,BK,845
202501,9781452142371,BK,845
202504,9781452174471,BK,845
202011,9781452112510,BK,845
202010,9780811865432,BK,846
202412,9781452137353,BK,846
202506,9781452149226,FT,846
202112,9781452182827,BK,846
202302,9781452175799,FT,846
202309,9781452155821,BK,846
202109,9781452156101,BK,846
202411,9781452179551,FT,846
202504,9781452153810,FT,846
202101,9780811850742,FT,847
202108,9781452125374,FT,847
202206,9781452169507,BK,847
202111,9780811865845,BK,847
202411,9781452142319,BK,847
202107,9781452170442,BK,847
202409,9780811877541,FT,847
202309,9781452169507,BK,847
202311,9781452162799,FT,848
202412,9780811876971,FT,848
202110,9781452136219,BK,848
202012,9781452164908,FT,848
202501,9780811823319,BK,848
202006,9781452112497,BK,848
202309,9781452159270,BK,848
202008,9781452112411,BK,848
202306,9781452118697,BK,848
202306,9781452163741,BK,848
202407,9781452159218,FT,849
202408,9781452170343,BK,849
202505,9781452164953,FT,849
202305,9781452170817,BK,849
202312,9781452168494,FT,849
202002,9781452168647,FT,849
202303,9780811874908,FT,849
202112,9781452156590,BK,849
202108,9781452167664,BK,849
202205,9781452170770,BK,849
202211,9781452156095,BK,849
202002,9781452119038,BK,849
202310,9781452101859,FT,849
202407,9781452112497,BK,849
202101,9781452173313,BK,850
202304,9781452112510,BK,850
202305,9781452118697,BK,850
202006,9781452173283,FT,850
202501,9781452129136,BK,850
202305,9781452161242,FT,850
202110,9781452111483,BK,850
202105,9780811821315,BK,850
202203,9781452174426,FT,851
202011,9781452101859,FT,851
202010,9781452111483,BK,851
202403,9781452156118,BK,851
202112,9781452110745,BK,851
202401,9781452125374,FT,851
202304,9781452137353,BK,851
202107,9781452102368,BK,851
202312,9781452156101,BK,851
202310,9781452165073,BK,851
202004,9781452167466,FT,851
202205,9781452102511,BK,851
202407,9781452171241,FT,852
202403,9781452168678,FT,852
202112,9781452114323,FT,852
202207,9781452137391,FT,852
202006,9781452163734,BK,852
202012,9780811865845,BK,853
202001,9781452183039,FT,853
202211,9781452156118,BK,853
202408,9781452167473,FT,853
202009,9781452125329,BK,853
202210,9780811836036,BK,853
202506,9780811827782,BK,853
202207,9781452111483,BK,853
202004,9781452159768,FT,853
202505,9781452156118,BK,853
202104,9781452141244,BK,854
202012,9781452142364,BK,854
202304,9781452168616,FT,854
202111,9781452171548,FT,854
202307,9781452112497,BK,854
202007,9780811876667,BK,854
202410,9781452163741,BK,854
202409,9781452118949,BK,854
202002,9781452101859,FT,854
202007,9781452168494,FT,854
202301,9780811868570,BK,854
202407,9781452168678,FT,854
202211,9780811877886,FT,854
202202,9781452179599,FT,855
202108,9781452166469,BK,855
202209,9781452182827,BK,855
202308,9781452180298,BK,855
202210,9781452159430,FT,855
202310,9781452149226,FT,855
202102,9781452152639,BK,855
202407,9781452153179,BK,855
202007,9781452172637,BK,855
202403,9781452152004,BK,855
202011,9781452124834,BK,855
202406,9781452174921,BK,856
202211,9781452167244,FT,856
202008,9781452153810,FT,856
202012,9781452163741,BK,856
202108,9781452110585,BK,856
202103,9781452181721,BK,856
202310,9781452180489,FT,856
202301,9781452174464,BK,856
202311,9781452154374,FT,856
202206,9780811876650,BK,856
202204,9781452136462,BK,856
202104,9781452156095,BK,856
202311,9780811873406,BK,857
202208,9780811877886,FT,857
202307,9781452153186,BK,857
202311,9780811836036,BK,857
202111,9781452175867,BK,857
202411,9781452154749,BK,857
202003,9781452112510,BK,857
202212,9781452161242,FT,857
202308,9781452164892,FT,857
202404,9781452168647,FT,857
202212,9781452156101,BK,858
202405,9780811821315,BK,858
202506,9781452118697,BK,858
202003,9781452163710,FT,858
202010,9781452156484,BK,858
202503,9781452150185,BK,858
202201,9781452169101,BK,858
202406,9781452145754,FT,858
202006,9781452101859,FT,858
202001,9781452167244,FT,859
202308,9780811876650,BK,859
202206,9781452174945,BK,859
202208,9781452173283,FT,859
202205,9781452176703,FT,860
202502,9780811873406,BK,860
202208,9781452125374,FT,860
202006,9781452176390,FT,860
202306,9781452140032,BK,860
202406,9781452171241,FT,860
202204,9781452173801,BK,860
202502,9781452149196,FT,860
202101,9781452153186,BK,861
202108,9781452152165,BK,861
202104,9781452170817,BK,861
202206,9781452156101,BK,861
202503,9781452156484,BK,861
202310,9781452163741,BK,861
202010,9781452159270,BK,861
202311,9781452171258,FT,861
202112,9781452158693,FT,861
202212,9781452163710,FT,861
202211,9781452180298,BK,861
202008,9781452111483,BK,862
202201,9781452152110,BK,862
202103,9781452172187,BK,862
202006,9781452149226,FT,862
202503,9781452170794,BK,862
202104,9781452167244,FT,862
202101,9781452179681,FT,862
202002,9781452171241,FT,862
202403,9781452149196,FT,862
202010,9781452142319,BK,862
202208,9781452137384,FT,862
202203,9781452170442,BK,862
202410,9781452168678,FT,862
202103,9781452137384,FT,863
202308,9781452155821,BK,863
202503,9781452174617,BK,863
202011,9780811874908,FT,863
202001,9781452170794,BK,863
202207,9781452168616,FT,863
202401,9781452106960,BK,863
202109,9781452129167,BK,863
202109,9781452162812,BK,863
202110,9781452154374,FT,863
202406,9781452153810,FT,863
202001,9781452174945,BK,864
202108,9781452152110,BK,864
202301,9781452178752,FT,864
202311,9781452129136,BK,864
202110,9781452176703,FT,864
202505,9781452171234,FT,864
202111,9781452128719,BK,864
202103,9780811868846,FT,865
202303,9781452156125,BK,865
202207,9781452164915,FT,865
202203,9781452165073,BK,865
202105,9781452151755,BK,865
202503,9781452168494,FT,865
202102,9781452163734,BK,865
202302,9781452109206,BK,865
202407,9781452146614,BK,865
202006,9781452142371,BK,865
202401,9781452153827,FT,866
202111,9780811827782,BK,866
202107,9781452161372,BK,866
202501,9781452184609,BK,866
202003,9781452175225,BK,866
202307,9781616893996,BK,866
202001,9781452117263,BK,867
202109,9781452173764,FT,867
202404,9781452171234,FT,867
202002,9781452159218,FT,867
202306,9781452108162,BK,867
202207,9781452178738,BK,867
202407,9781452138558,BK,867
202505,9781452141244,BK,867
202308,9781452172583,FT,867
202001,9781452169323,BK,868
202412,9780811874908,FT,868
202107,9781452152110,BK,868
202309,9781452182797,BK,868
202009,9781452163468,FT,868
202506,9781452182797,BK,868
202301,9781452152172,BK,868
202212,9781452138732,FT,868
202412,9781452173764,FT,868
202211,9780811857710,BK,869
202310,9781452167244,FT,869
202205,9781452178608,FT,869
202110,9781452102368,BK,869
202009,9781452164755,BK,869
202111,9781452149226,FT,869
202410,9781452152639,BK,870
202407,9781452164601,FT,870
202503,9781452138558,BK,870
202302,9780811876445,FT,870
202012,9780811879101,BK,870
202111,9781452163765,BK,870
202002,9781452174617,BK,870
202007,9781452112411,BK,870
202411,9781452109206,BK,871
202502,9780811876667,BK,871
202504,9780811874557,BK,871
202409,9781452164915,FT,871
202406,9781452181721,BK,871
202505,9781452164601,FT,871
202506,9780811868952,FT,871
202102,9780811876445,FT,871
202306,9781452108124,BK,871
202010,9781452176703,FT,871
202309,9781452179551,FT,871
202206,9781452153810,FT,872
202410,9781452176703,FT,872
202002,9781452137384,FT,872
202111,9781452117324,BK,872
202202,9781452183039,FT,872
202107,9781452161228,FT,872
202402,9781452136462,BK,872
202104,9781452136462,BK,872
202312,9781616898090,FT,872
202202,9781452168920,BK,873
202206,9780811865845,BK,873
202007,9781452101248,BK,873
202104,9781452152103,BK,873
202301,9781452168616,FT,873
202103,9781452168920,BK,873
202504,9781452171241,FT,873
202502,9781452129136,BK,873
202202,9781452137575,FT,874
202105,9781452170442,BK,874
202302,9781452164953,FT,874
202109,9781452124834,BK,874
202311,9781452180724,FT,874
202310,9781452173900,BK,874
202303,9780811868570,BK,874
202305,9781452159256,BK,874
202506,9781452125374,FT,875
202310,9781452175867,BK,875
202106,9781452178240,FT,875
202203,9781452163468,FT,875
202104,9781452168920,BK,875
202303,9781452149219,FT,875
202503,9781452168647,FT,875
202503,9780811821315,BK,875
202105,9780811822176,FT,875
202408,9781452163765,BK,875
202208,9781452117249,BK,876
202112,9781452111902,BK,876
202206,9780811849111,BK,876
202403,9781452110745,BK,876
202008,9781452119038,BK,876
202009,9781452184548,FT,876
202112,9781452173900,BK,877
202109,9781452101859,FT,877
202209,9781452110738,BK,877
202505,9781452142906,BK,877
202001,9780811876650,BK,877
202411,9781452138558,BK,877
202311,9781452175867,BK,877
202009,9781452172637,BK,877
202303,9781452170343,BK,877
202402,9781452129136,BK,877
202208,9781452110738,BK,877
202401,9781452179551,FT,877
202408,9781452149783,FT,877
202012,9781452173771,FT,878
202305,9781452167473,FT,878
202002,9780811874953,BK,878
202212,9781452153216,BK,878
202206,9781452170343,BK,878
202208,9780811857710,BK,878
202401,9781452112510,BK,878
202004,9781452105444,FT,878
202204,9781452125787,BK,878
202304,9781452167473,FT,879
202202,9781452153810,FT,879
202301,9781452164953,FT,879
202307,9781452152172,BK,879
202008,9781452179797,BK,879
202203,9780811864954,BK,880
202105,9781452108193,FT,880
202107,9780811868570,BK,880
202306,9781452164625,FT,880
202305,9780811873444,BK,880
202002,9781452142319,BK,880
202407,9780811874557,BK,880
202001,9781452180915,FT,881
202011,9780811827782,BK,881
202408,9781452129136,BK,881
202109,9781452110738,BK,881
202412,9781452137391,FT,881
202105,9780811827782,BK,881
202204,9781452145761,BK,881
202002,9781452117263,BK,881
202207,9781452152110,BK,881
202311,9781452117324,BK,882
202103,9781452155579,FT,882
202206,9781452145761,BK,882
202008,9781452164892,FT,882
202004,9781452102368,BK,882
202004,9781452141244,BK,882
202502,9780811862509,BK,882
202207,9781452106557,BK,882
202203,9781452175867,BK,883
202208,9781452172897,BK,883
202012,9781452173801,BK,883
202206,9781452112510,BK,883
202211,9781452174945,BK,883
202506,9781452168494,FT,884
202003,9781452152172,BK,884
202504,9781452150130,BK,884
202501,9781452165981,FT,884
202407,9781452155821,BK,884
202203,9781452162799,FT,884
202208,9781452174426,FT,884
202102,9781452174426,FT,884
202210,9781452156101,BK,884
202301,9781452165073,BK,884
202505,9781452174617,BK,884
202410,9780811868570,BK,884
202009,9781452167466,FT,884
202203,9781452174464,BK,884
202402,9780811874908,FT,884
202501,9780811865845,BK,884
202303,9780811843515,BK,884
202408,9781452110585,BK,884
202403,9781452141244,BK,885
202201,9781452170343,BK,885
202105,9781452174945,BK,885
202111,9780811874908,FT,885
202106,9781452163468,FT,885
202106,9781452155579,FT,885
202012,9781452145280,BK,885
202302,9780811877558,FT,886
202506,9781452164601,FT,886
202301,9781452164366,BK,886
202505,9781452142371,BK,886
202108,9781452155845,BK,886
202102,9780811868846,FT,886
202407,9781452127750,BK,886
